ticker,fiscal_quarter_end,decision_date_T,decision,conviction_tier,final_size_pct,low_quality_flag,run_id,n_newly_active,n_continuously_active,n_idle,absolute_active,share_active,relative_activity_delta,drilling_signal_raw,drilling_signal_clipped,alpha,revenue_forecast_usd,consensus_median_usd,consensus_dispersion_usd,n_analysts_at_T_minus_14,forecast_divergence_pct,divergence_class,agent3_confidence,actual_revenue_usd,actual_surprise_pct,actual_revenue_beat,forecast_direction,actual_direction,revenue_direction_correct,entry_price,exit_price,gross_return_pct,net_return_pct,net_pnl_usd,trade_win,error
FANG,2022-09-30,2022-10-24,long,low,0.05,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,7,0,18,7,0.28,2.75,0.6470588235294118,0.6470588235294118,0.1,2576800111.7647057,2420199000.0,280447908.3644293,16,6.47,modest_beat,medium,2437000000.0,0.6941991133786932,True,beat,beat,True,153.25999,157.55,0.027991715254581603,0.024991715254581603,1249.5857627290802,True,
MTDR,2022-09-30,2022-10-11,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,4,1,20,5,0.2,-0.5,-0.09090909090909091,-0.09090909090909091,0.1,758324395.4545455,765281500.0,139575296.7985381,10,-0.91,in_line,medium,840928000.0,9.884794026773154,True,in_line,beat,,,,,,,,
OVV,2022-09-30,2022-10-25,long,medium,0.1,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,5,3,17,8,0.32,3.25,0.6842105263157895,0.6842105263157895,0.1,2555663157.894737,2392000000.0,621979817.8592408,8,6.84,modest_beat,medium,3549000000.0,48.369565217391305,True,beat,beat,True,50.94,53.85,0.05712603062426391,0.05412603062426391,5412.603062426391,True,
OXY,2022-09-30,2022-10-25,long,medium,0.1,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,7,7,11,14,0.56,6.25,0.8064516129032258,0.8064516129032258,0.1,9983000000.0,9238000000.0,1226080484.1202524,15,8.06,modest_beat,medium,9390000000.0,1.6453777873998703,True,beat,beat,True,71.09,70.48,-0.008580672387114916,-0.011580672387114915,-1158.0672387114914,False,
PR,2022-09-30,2022-10-25,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,2,7,16,9,0.36,1.5,0.2,0.2,0.1,524280000.0,514000000.0,31132491.066408426,5,2.0,in_line,medium,549778000.0,6.9607003891050585,True,in_line,beat,,,,,,,,
SM,2022-09-30,2022-10-20,long,medium,0.1,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,0,4,21,4,0.16,2.0,1.0,1.0,0.1,788260000.0000001,716600000.0,122872776.71134648,13,10.0,modest_beat,medium,835451000.0,16.585403293329612,True,beat,beat,True,42.85,48.38,0.12905484247374566,0.12605484247374565,12605.484247374565,True,
CRGY,2022-12-31,2023-02-21,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,606000000.0,606000000.0,102209187.74911253,3,0.0,in_line,low,684764000.0,12.997359735973598,True,in_line,beat,,,,,,,,
CTRA,2022-12-31,2023-02-08,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,0,5,20,5,0.2,3.0,1.5,1.0,0.1,2410892000.0,2191720000.0,298944123.45649385,15,10.0,modest_beat,medium,2280000000.0,4.027886773857975,True,beat,beat,True,,,,,,,
DVN,2022-12-31,2023-01-31,long,low,0.05,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,6,4,15,10,0.4,4.5,0.8181818181818182,0.8181818181818182,0.1,4546340909.090909,4202500000.0,911596583.0797817,16,8.18,modest_beat,medium,4299000000.0,2.296252230814991,True,beat,beat,True,63.24,55.72,-0.11891208096141687,-0.12191208096141687,-6095.604048070843,False,
EOG,2022-12-31,2023-02-09,long,medium,0.1,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,2,9,14,11,0.44,7.25,1.9333333333333333,1.0,0.1,6303275000.000001,5730250000.0,1013972590.7946242,16,10.0,modest_beat,medium,6727000000.0,17.394529034509837,True,beat,beat,True,127.16,114.75,-0.09759358288770051,-0.10059358288770051,-10059.35828877005,False,
FANG,2022-12-31,2023-02-07,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,1,0,24,1,0.04,-1.5,-0.6,-0.6,0.1,1955482000.0,2080300000.0000002,179707874.5264393,18,-6.0,modest_miss,medium,2030000000.0,-2.417920492236708,False,miss,miss,True,,,,,,,
MTDR,2022-12-31,2023-02-07,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,0,6,19,6,0.24,4.5,3.0,1.0,0.1,775714499.9999999,705194999.9999999,106558953.80663061,12,10.0,modest_beat,medium,707475000.0,0.32331482781360044,True,beat,beat,True,,,,,,,
OVV,2022-12-31,2023-02-13,long,low,0.05,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,7,8,10,15,0.6,12.75,5.666666666666667,1.0,0.1,2603226999.9999995,2366569999.9999995,556731115.3171898,10,10.0,modest_beat,medium,3212000000.0,35.723853509509574,True,beat,beat,True,48.38,45.21,-0.0655229433650269,-0.0685229433650269,-3426.1471682513447,False,
OXY,2022-12-31,2023-02-13,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,2,3,20,5,0.2,-0.5,-0.09090909090909091,-0.09090909090909091,0.1,8508936363.636364,8587000000.0,1191536846.8381975,15,-0.91,in_line,medium,8219000000.0,-4.285547921276348,False,in_line,miss,,,,,,,,
PR,2022-12-31,2023-02-08,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,1,10,14,11,0.44,2.0,0.2222222222222222,0.2222222222222222,0.1,795799999.9999999,778500000.0,40305086.527633205,2,2.22,in_line,low,761556000.0,-2.1764932562620425,False,in_line,miss,,,,,,,,
SM,2022-12-31,2023-02-08,no_trade,none,0.0,False,2026-05-05-strategy1-2022Q1_2022Q4-target-realsar-v2_5_fix,0,8,17,8,0.32,7.0,0.0,0.0,0.1,694600000.0,694600000.0,119721189.25463632,10,0.0,in_line,medium,671318000.0,-3.351857183990786,False,in_line,miss,,,,,,,,
CRGY,2023-03-31,2023-04-26,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,516519500.0,516519500.0,25964059.073714435,4,0.0,in_line,low,590137000.0,14.252608081592271,True,in_line,beat,,,,,,,,
CTRA,2023-03-31,2023-04-20,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,3,2,20,5,0.2,1.75,0.5384615384615384,0.5384615384615384,0.1,1760197076.9230769,1670260000.0,260316669.79840794,16,5.38,modest_beat,medium,1777000000.0,6.390621819357466,True,beat,beat,True,25.56,24.86,-0.027386541471048485,-0.030386541471048484,-3038.6541471048486,False,
DVN,2023-03-31,2023-04-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,2,3,20,5,0.2,-1.25,-0.2,-0.2,0.1,2761021620.0,2817369000.0,751264119.4314197,15,-2.0,in_line,medium,3823000000.0,35.69397547854044,True,in_line,beat,,,,,,,,
EOG,2023-03-31,2023-04-20,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-5.5,-1.0,-1.0,0.1,4791600000.0,5324000000.0,936089488.5338665,16,-10.0,modest_miss,medium,5955000000.0,11.85199098422239,True,miss,beat,False,,,,,,,
FANG,2023-03-31,2023-04-17,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-2.0,-1.0,-1.0,0.1,1921500000.0,2135000000.0,351780909.8367422,17,-10.0,modest_miss,medium,1925000000.0,-9.836065573770492,False,miss,miss,True,,,,,,,
MTDR,2023-03-31,2023-04-11,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,1,0,24,1,0.04,-2.0,-0.6666666666666666,-0.6666666666666666,0.1,609000000.0,652500000.0,122089588.85871845,11,-6.67,modest_miss,medium,560276000.0,-14.133946360153256,False,miss,miss,True,,,,,,,
OVV,2023-03-31,2023-05-01,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,3,0,22,3,0.12,-2.75,-0.4782608695652174,-0.4782608695652174,0.1,2469463043.478261,2593500000.0,540834784.5185928,12,-4.78,in_line,medium,2551000000.0,-1.6387121650279546,False,in_line,miss,,,,,,,,
OXY,2023-03-31,2023-04-25,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-6.75,-1.0,-1.0,0.1,6881107500.0,7645675000.0,1119062669.7279162,14,-10.0,modest_miss,medium,7225000000.0,-5.502130289346591,False,miss,miss,True,,,,,,,
PR,2023-03-31,2023-04-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-10.0,-1.0,-1.0,0.1,628290000.0,698100000.0,69290488.01242495,4,-10.0,modest_miss,low,616268000.0,-11.72210285059447,False,miss,miss,True,,,,,,,
SM,2023-03-31,2023-04-13,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,7,18,7,0.28,4.0,1.3333333333333333,1.0,0.1,685850000.0,623500000.0,117164493.62328164,9,10.0,modest_beat,medium,573505000.0,-8.018444266238973,False,beat,miss,False,30.96,28.04,-0.09431524547803623,-0.09731524547803623,-9731.524547803623,False,
CRGY,2023-06-30,2023-07-26,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,484720000.0,484720000.0,19723051.939291745,5,0.0,in_line,medium,492339000.0,1.5718352863508829,True,in_line,beat,,,,,,,,
CTRA,2023-06-30,2023-07-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,4,1,20,5,0.2,0.5,0.1111111111111111,0.1111111111111111,0.1,1284434666.6666667,1270320000.0000002,83182607.78289233,16,1.11,in_line,medium,1185000000.0,-6.716417910447779,False,in_line,miss,,,,,,,,
DVN,2023-06-30,2023-07-18,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,8,1,16,9,0.36,1.5,0.2,0.2,0.1,2931723780.0,2874239000.0,660719622.2506689,15,2.0,in_line,medium,3454000000.0,20.17093915989589,True,in_line,beat,,,,,,,,
EOG,2023-06-30,2023-07-20,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,6,19,6,0.24,0.5,0.09090909090909091,0.09090909090909091,0.1,5162509090.909091,5116000000.0,919294761.0545318,17,0.91,in_line,medium,5561000000.0,8.698201720093824,True,in_line,beat,,,,,,,,
FANG,2023-06-30,2023-07-17,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,9,1,15,10,0.4,8.0,4.0,1.0,0.1,2160868050.0,1964425500.0,339456315.1612871,18,10.0,modest_beat,medium,1919000000.0,-2.3124063498463037,False,beat,miss,False,135.47,146.78999,0.0835608621835092,0.0805608621835092,8056.08621835092,True,
MTDR,2023-06-30,2023-07-11,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,3,2,20,5,0.2,1.75,0.5384615384615384,0.5384615384615384,0.1,706076923.0769231,670000000.0,74908704.48522352,11,5.38,modest_beat,medium,638083000.0,-4.763731343283582,False,beat,miss,False,53.84,53.24,-0.011144130757800918,-0.014144130757800917,-1414.4130757800917,False,
OVV,2023-06-30,2023-07-13,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,6,9,10,15,0.6,8.5,1.3076923076923077,1.0,0.1,2662529100.0,2420481000.0,493830187.81900734,12,10.0,modest_beat,medium,2517000000.0,3.987595853881935,True,beat,beat,True,39.8,46.09,0.1580402010050253,0.1550402010050253,15504.02010050253,True,
OXY,2023-06-30,2023-07-19,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,2,23,2,0.08,-2.75,-0.5789473684210527,-0.5789473684210527,0.1,6422802631.578948,6817500000.0,836781454.5244602,14,-5.79,modest_miss,medium,6702000000.0,-1.6941694169416943,False,miss,miss,True,,,,,,,
PR,2023-06-30,2023-07-19,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,2,23,2,0.08,-4.666666666666667,-0.7000000000000001,-0.7000000000000001,0.1,616295190.0,662683000.0,60372234.24859036,6,-7.0,modest_miss,medium,623398000.0,-5.92817380255718,False,miss,miss,True,,,,,,,
SM,2023-06-30,2023-07-19,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,8,17,8,0.32,3.25,0.6842105263157895,0.6842105263157895,0.1,587631578.9473684,550000000.0,28680270.225268874,9,6.84,modest_beat,medium,550754000.0,0.13709090909090907,True,beat,beat,True,34.76,38.33,0.10270425776754892,0.09970425776754892,9970.425776754892,True,
CRGY,2023-09-30,2023-10-23,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,601461500.0,601461500.0,47219236.75967949,6,0.0,in_line,medium,642398000.0,6.806171301072471,True,in_line,beat,,,,,,,,
CTRA,2023-09-30,2023-10-23,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,9,16,9,0.36,3.5,0.6363636363636364,0.6363636363636364,0.1,1450769154.5454547,1363971000.0,80349765.17581633,17,6.36,modest_beat,medium,1356000000.0,-0.5843965890770405,False,beat,miss,False,28.4,26.88,-0.053521126760563364,-0.05652112676056337,-5652.112676056337,False,
DVN,2023-09-30,2023-10-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,2,0,23,2,0.08,-7.75,-0.7948717948717948,-0.7948717948717948,0.1,2878678320.5128207,3127255000.0,566743960.3747089,15,-7.95,modest_miss,medium,3836000000.0,22.663486028481845,True,miss,beat,False,,,,,,,
EOG,2023-09-30,2023-10-19,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,3,0,22,3,0.12,-4.0,-0.5714285714285714,-0.5714285714285714,0.1,5166681300.0,5479813500.0,689077989.0281621,16,-5.71,modest_miss,medium,6156000000.0,12.339589659392605,True,miss,beat,False,,,,,,,
FANG,2023-09-30,2023-10-23,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,8,17,8,0.32,3.5,0.7777777777777778,0.7777777777777778,0.1,2384044444.444444,2212000000.0,106891181.60723306,21,7.78,modest_beat,medium,2340000000.0,5.786618444846293,True,beat,beat,True,165.32001,155.97,-0.05655703746932993,-0.05955703746932992,-5955.7037469329925,False,
MTDR,2023-09-30,2023-10-10,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,2,4,19,6,0.24,1.75,0.4117647058823529,0.4117647058823529,0.1,703835294.117647,676000000.0,41933483.51059488,10,4.12,in_line,medium,772294000.0,14.244674556213019,True,in_line,beat,,,,,,,,
OVV,2023-09-30,2023-10-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,2,0,23,2,0.08,-8.25,-0.8048780487804879,-0.8048780487804879,0.1,2439925609.7560973,2653500000.0,496576450.65832824,14,-8.05,modest_miss,medium,2649000000.0,-0.1695873374788016,False,miss,miss,True,,,,,,,
OXY,2023-09-30,2023-10-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,1,24,1,0.04,-4.25,-0.8095238095238095,-0.8095238095238095,0.1,6508695238.095238,7082000000.0,726765111.831074,13,-8.1,modest_miss,medium,7158000000.0,1.0731431798926856,True,miss,beat,False,,,,,,,
PR,2023-09-30,2023-10-24,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,2,23,2,0.08,-3.5,-0.6363636363636364,-0.6363636363636364,0.1,698527272.7272727,746000000.0,32606592.56960163,9,-6.36,modest_miss,medium,758541000.0,1.6810991957104555,True,miss,beat,False,,,,,,,
SM,2023-09-30,2023-10-19,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,5,20,5,0.2,-1.75,-0.25925925925925924,-0.25925925925925924,0.1,604000442.5925926,620076500.0,15892828.96850721,10,-2.59,in_line,high,640901000.0,3.3583759423232453,True,in_line,beat,,,,,,,,
CRGY,2023-12-31,2024-02-19,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,601675500.0,601675500.0,45066954.04914623,8,0.0,in_line,medium,657728000.0,9.316068212848954,True,in_line,beat,,,,,,,,
CTRA,2023-12-31,2024-02-08,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,2,4,19,6,0.24,0.0,0.0,0.0,0.1,1596879500.0,1596879500.0,79988480.72894105,14,0.0,in_line,medium,1596000000.0,-0.05507616573448403,False,in_line,miss,,,,,,,,
DVN,2023-12-31,2024-02-13,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-6.5,-1.0,-1.0,0.1,2868853500.0,3187615000.0,618044223.7222188,15,-10.0,modest_miss,medium,4145000000.0,30.03452424461549,True,miss,beat,False,,,,,,,
EOG,2023-12-31,2024-02-08,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-5.0,-1.0,-1.0,0.1,5470626600.0,6078474000.0,833394086.6761178,17,-10.0,modest_miss,medium,6328000000.0,4.105076372786986,True,miss,beat,False,,,,,,,
FANG,2023-12-31,2024-02-06,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,9,0,16,9,0.36,4.25,0.8947368421052632,0.8947368421052632,0.1,2351084210.5263157,2158000000.0,109438398.6587553,17,8.95,modest_beat,medium,2228000000.0,3.243744207599629,True,beat,beat,True,,,,,,,
MTDR,2023-12-31,2024-02-06,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-4.5,-1.0,-1.0,0.1,691200000.0,768000000.0,71451757.88880216,11,-10.0,modest_miss,medium,836132000.0,8.871354166666666,True,miss,beat,False,,,,,,,
OVV,2023-12-31,2024-02-13,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,1,24,1,0.04,-7.75,-0.8857142857142857,-0.8857142857142857,0.1,2527391428.571429,2773000000.0,576063929.8549228,13,-8.86,modest_miss,medium,3166000000.0,14.1723764875586,True,miss,beat,False,,,,,,,
OXY,2023-12-31,2024-01-31,long,medium,0.1,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,4,21,4,0.16,2.0,1.0,1.0,0.1,7828700000.000001,7117000000.0,857799288.7969639,13,10.0,modest_beat,medium,7172000000.0,0.7727975270479135,True,beat,beat,True,57.57,60.52,0.0512419663018934,0.048241966301893396,4824.19663018934,True,
PR,2023-12-31,2024-02-13,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-3.75,-1.0,-1.0,0.1,966852000.0,1074280000.0,131696055.6812542,9,-10.0,modest_miss,medium,1122686000.0,4.505901627136315,True,miss,beat,False,,,,,,,
SM,2023-12-31,2024-02-07,no_trade,none,0.0,False,2026-05-05-strategy1-2023Q1_2023Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-7.0,-1.0,-1.0,0.1,551610000.0,612900000.0,23015280.33878205,11,-10.0,modest_miss,medium,608726000.0,-0.6810246369717735,False,miss,miss,True,,,,,,,
CRGY,2024-03-31,2024-04-22,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,578000000.0,578000000.0,37673890.633228265,9,0.0,in_line,medium,657473000.0,13.749653979238754,True,in_line,beat,,,,,,,,
CTRA,2024-03-31,2024-04-18,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,2,23,2,0.08,-4.25,-0.68,-0.68,0.1,1314618620.0,1410535000.0,141397787.4065728,13,-6.8,modest_miss,medium,1433000000.0,1.5926581049034587,True,miss,beat,False,,,,,,,
DVN,2024-03-31,2024-04-17,long,medium,0.1,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,2,5,18,7,0.28,3.0,0.75,0.75,0.1,3423098312.5,3184277500.0,615498633.7260926,14,7.5,modest_beat,medium,3596000000.0,12.929856144761253,True,beat,beat,True,51.67,50.54,-0.021869556802786967,-0.024869556802786966,-2486.9556802786965,False,
EOG,2024-03-31,2024-04-18,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-2.25,-1.0,-1.0,0.1,5266313100.0,5851459000.0,782071261.9674731,16,-10.0,modest_miss,medium,6071000000.0,3.751901876096201,True,miss,beat,False,,,,,,,
FANG,2024-03-31,2024-04-16,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-6.75,-1.0,-1.0,0.1,1891055249.9999998,2101172499.9999998,82644194.55430254,18,-10.0,modest_miss,medium,2227000000.0,5.988442167408923,True,miss,beat,False,,,,,,,
MTDR,2024-03-31,2024-04-09,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-3.0,-1.0,-1.0,0.1,656100000.0,729000000.0,93569719.43131253,11,-10.0,modest_miss,medium,787693000.0,8.051165980795611,True,miss,beat,False,,,,,,,
OVV,2024-03-31,2024-04-23,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-5.25,-1.0,-1.0,0.1,2045859300.0,2273177000.0,432002110.10292274,10,-10.0,modest_miss,medium,2352000000.0,3.4675258459855964,True,miss,beat,False,,,,,,,
OXY,2024-03-31,2024-04-23,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-1.75,-1.0,-1.0,0.1,5954400000.0,6616000000.0,894109673.834586,13,-10.0,modest_miss,medium,4847000000.0,-26.738210399032646,False,miss,miss,True,,,,,,,
PR,2024-03-31,2024-04-23,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,1,24,1,0.04,0.0,0.0,0.0,0.1,1199000000.0,1199000000.0,90647801.36131835,13,0.0,in_line,medium,1242999000.0,3.669641367806505,True,in_line,beat,,,,,,,,
SM,2024-03-31,2024-04-18,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-5.0,-1.0,-1.0,0.1,513000000.0,570000000.0,23219323.128886353,11,-10.0,modest_miss,medium,559870000.0,-1.7771929824561403,False,miss,miss,True,,,,,,,
CRGY,2024-06-30,2024-07-22,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,0,0,0.0,-0.3,0.0,0.0,0.1,603000000.0,603000000.0,26816178.856139153,9,0.0,in_line,medium,653283000.0,8.338805970149252,True,in_line,beat,,,,,,,,
CTRA,2024-06-30,2024-07-18,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-5.5,-1.0,-1.0,0.1,1205061300.0,1338957000.0,105088855.25297603,15,-10.0,modest_miss,medium,1271000000.0,-5.075368365078192,False,miss,miss,True,,,,,,,
DVN,2024-06-30,2024-07-23,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-4.5,-1.0,-1.0,0.1,2983598550.0,3315109500.0,621249705.2860689,14,-10.0,modest_miss,medium,3917000000.0,18.155976446630195,True,miss,beat,False,,,,,,,
EOG,2024-06-30,2024-07-18,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-2.25,-1.0,-1.0,0.1,5359500000.0,5955000000.0,809103258.8944142,19,-10.0,modest_miss,medium,5982000000.0,0.4534005037783375,True,miss,beat,False,,,,,,,
FANG,2024-06-30,2024-07-22,long,medium,0.1,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,13,12,13,0.52,6.25,0.9259259259259259,0.9259259259259259,0.1,2369833333.3333335,2169000000.0,87752638.79429784,16,9.26,modest_beat,medium,2483000000.0,14.476717381281698,True,beat,beat,True,204.67999,191.38,-0.06497943448209084,-0.06797943448209084,-6797.943448209085,False,
MTDR,2024-06-30,2024-07-09,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,0,25,0,0.0,-2.75,-1.0,-1.0,0.1,723600000.0,804000000.0,58418626.784262694,13,-10.0,modest_miss,medium,847136000.0,5.365174129353234,True,miss,beat,False,,,,,,,
OVV,2024-06-30,2024-07-16,long,medium,0.1,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,3,8,14,11,0.44,6.5,1.4444444444444444,1.0,0.1,2556400000.0,2324000000.0,377998126.84891826,11,10.0,modest_beat,medium,2288000000.0,-1.549053356282272,False,beat,miss,False,48.46,44.48,-0.08212959141560057,-0.08512959141560057,-8512.959141560057,False,
OXY,2024-06-30,2024-07-24,no_trade,none,0.0,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,2,23,2,0.08,0.25,0.14285714285714285,0.14285714285714285,0.1,7237942857.142857,7136000000.0,886025739.2668883,13,1.43,in_line,medium,5580000000.0,-21.804932735426007,False,in_line,miss,,,,,,,,
PR,2024-06-30,2024-07-23,long,medium,0.1,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,0,3,22,3,0.12,1.75,1.4,1.0,0.1,1347500000.0,1225000000.0,47688783.37792512,15,10.0,modest_beat,medium,1246083000.0,1.721061224489796,True,beat,beat,True,15.67,14.53,-0.07275047862156991,-0.0757504786215699,-7575.047862156991,False,
SM,2024-06-30,2024-07-24,long,low,0.05,False,2026-05-05-strategy1-2024Q1_2024Q4-target-realsar-v2_5_fix,6,2,17,8,0.32,4.75,1.4615384615384615,1.0,0.1,682550000.0,620500000.0,24314240.43065498,12,10.0,modest_beat,medium,634555000.0,2.2651087832393233,True,beat,beat,True,44.5,43.11,-0.03123595505617979,-0.03423595505617979,-1711.7977528089896,False,
