ticker,date,adj_close,ret
OXY,2025-08-13,44.0458,0.013590
OXY,2025-08-14,44.0655,0.000447
OXY,2025-08-15,43.9080,-0.003574
OXY,2025-08-18,43.5143,-0.008967
OXY,2025-08-19,43.2683,-0.005655
OXY,2025-08-20,43.5734,0.007052
OXY,2025-08-21,43.8588,0.006551
OXY,2025-08-22,45.1088,0.028501
OXY,2025-08-25,45.6699,0.012437
OXY,2025-08-26,45.3155,-0.007759
OXY,2025-08-27,46.1325,0.018028
OXY,2025-08-28,46.7624,0.013655
OXY,2025-08-29,46.8608,0.002105
OXY,2025-09-02,47.2939,0.009242
OXY,2025-09-03,45.5714,-0.036420
OXY,2025-09-04,45.8766,0.006696
OXY,2025-09-05,45.1876,-0.015018
OXY,2025-09-08,44.6659,-0.011544
OXY,2025-09-09,44.4297,-0.005289
OXY,2025-09-10,45.8249,0.031403
OXY,2025-09-11,45.5380,-0.006262
OXY,2025-09-12,45.1916,-0.007605
OXY,2025-09-15,44.9937,-0.004379
OXY,2025-09-16,47.2597,0.050363
OXY,2025-09-17,46.6957,-0.011935
OXY,2025-09-18,46.8639,0.003602
OXY,2025-09-19,45.6171,-0.026605
OXY,2025-09-22,45.2807,-0.007375
OXY,2025-09-23,45.9338,0.014423
OXY,2025-09-24,46.3989,0.010125
OXY,2025-09-25,46.4978,0.002133
OXY,2025-09-26,46.9728,0.010215
OXY,2025-09-29,47.5962,0.013271
OXY,2025-09-30,46.7551,-0.017671
OXY,2025-10-01,47.2202,0.009947
OXY,2025-10-02,43.7667,-0.073135
OXY,2025-10-03,44.3802,0.014018
OXY,2025-10-06,44.9245,0.012263
OXY,2025-10-07,44.8552,-0.001542
OXY,2025-10-08,44.5682,-0.006397
OXY,2025-10-09,44.0537,-0.011545
OXY,2025-10-10,41.7085,-0.053234
OXY,2025-10-13,41.9757,0.006406
OXY,2025-10-14,41.8371,-0.003300
OXY,2025-10-15,41.4413,-0.009461
OXY,2025-10-16,40.6101,-0.020057
OXY,2025-10-17,40.4716,-0.003411
OXY,2025-10-20,40.6002,0.003178
OXY,2025-10-21,40.4815,-0.002925
OXY,2025-10-22,41.2929,0.020044
OXY,2025-10-23,42.4309,0.027558
OXY,2025-10-24,42.1241,-0.007230
OXY,2025-10-27,41.8569,-0.006343
OXY,2025-10-28,40.4023,-0.034752
OXY,2025-10-29,40.1549,-0.006123
OXY,2025-10-30,40.2737,0.002957
OXY,2025-10-31,40.7685,0.012285
OXY,2025-11-03,40.4914,-0.006796
OXY,2025-11-04,39.6602,-0.020528
OXY,2025-11-05,39.3336,-0.008233
OXY,2025-11-06,39.8779,0.013836
OXY,2025-11-07,40.8773,0.025062
OXY,2025-11-10,41.3622,0.011861
OXY,2025-11-11,41.4116,0.001196
OXY,2025-11-12,41.4908,0.001912
OXY,2025-11-13,41.5799,0.002146
OXY,2025-11-14,42.3121,0.017611
OXY,2025-11-17,41.2533,-0.025023
OXY,2025-11-18,42.0746,0.019909
OXY,2025-11-19,41.0158,-0.025165
OXY,2025-11-20,40.7783,-0.005790
OXY,2025-11-21,41.0059,0.005581
OXY,2025-11-24,40.9960,-0.000241
OXY,2025-11-25,40.9762,-0.000483
OXY,2025-11-26,40.9861,0.000241
OXY,2025-11-28,41.5601,0.014003
OXY,2025-12-01,41.8965,0.008095
OXY,2025-12-02,41.5403,-0.008503
OXY,2025-12-03,42.0054,0.011196
OXY,2025-12-04,42.2231,0.005183
OXY,2025-12-05,41.9856,-0.005625
OXY,2025-12-08,40.9268,-0.025218
OXY,2025-12-09,41.1148,0.004594
OXY,2025-12-10,41.5527,0.010651
OXY,2025-12-11,41.0053,-0.013174
OXY,2025-12-12,40.8759,-0.003155
OXY,2025-12-15,40.0001,-0.021427
OXY,2025-12-16,38.7361,-0.031600
OXY,2025-12-17,40.4380,0.043936
OXY,2025-12-18,39.5423,-0.022151
OXY,2025-12-19,39.4328,-0.002769
OXY,2025-12-22,40.0797,0.016406
OXY,2025-12-23,39.9105,-0.004222
OXY,2025-12-24,39.8110,-0.002494
OXY,2025-12-26,39.6617,-0.003750
OXY,2025-12-29,40.2190,0.014053
OXY,2025-12-30,41.2641,0.025984
OXY,2025-12-31,40.9257,-0.008201
MTDR,2024-12-16,54.1255,
MTDR,2024-12-17,53.6629,-0.008545
MTDR,2024-12-18,51.4756,-0.040761
MTDR,2024-12-19,50.6758,-0.015537
MTDR,2024-12-20,51.1383,0.009127
MTDR,2024-12-23,51.4178,0.005465
MTDR,2024-12-24,52.1886,0.014993
MTDR,2024-12-26,52.2175,0.000554
MTDR,2024-12-27,52.3428,0.002399
MTDR,2024-12-30,53.3546,0.019330
MTDR,2024-12-31,54.2122,0.016074
MTDR,2025-01-02,55.9659,0.032350
MTDR,2025-01-03,56.9199,0.017046
MTDR,2025-01-06,56.2261,-0.012189
MTDR,2025-01-07,57.5463,0.023479
MTDR,2025-01-08,57.8932,0.006028
MTDR,2025-01-10,59.0206,0.019474
MTDR,2025-01-13,59.7047,0.011592
MTDR,2025-01-14,60.4467,0.012427
MTDR,2025-01-15,61.3043,0.014188
MTDR,2025-01-16,61.0730,-0.003772
MTDR,2025-01-17,61.4488,0.006153
MTDR,2025-01-21,60.4371,-0.016465
MTDR,2025-01-22,60.7454,0.005102
MTDR,2025-01-23,59.9360,-0.013325
MTDR,2025-01-24,58.8953,-0.017363
MTDR,2025-01-27,57.4306,-0.024869
MTDR,2025-01-28,58.0859,0.011409
MTDR,2025-01-29,58.0666,-0.000332
MTDR,2025-01-30,57.3728,-0.011948
MTDR,2025-01-31,55.8889,-0.025865
MTDR,2025-02-03,55.4456,-0.007931
MTDR,2025-02-04,56.2454,0.014425
MTDR,2025-02-05,55.8600,-0.006853
MTDR,2025-02-06,54.4146,-0.025875
MTDR,2025-02-07,54.6169,0.003719
MTDR,2025-02-10,57.1030,0.045519
MTDR,2025-02-11,57.2090,0.001856
MTDR,2025-02-12,54.3664,-0.049688
MTDR,2025-02-13,55.0409,0.012407
MTDR,2025-02-14,55.1083,0.001225
MTDR,2025-02-18,55.6961,0.010666
MTDR,2025-02-19,54.5687,-0.020242
MTDR,2025-02-20,54.4242,-0.002649
MTDR,2025-02-21,51.1768,-0.059667
MTDR,2025-02-24,51.4563,0.005460
MTDR,2025-02-25,50.5505,-0.017603
MTDR,2025-02-26,50.2325,-0.006290
MTDR,2025-02-27,50.5987,0.007289
MTDR,2025-02-28,50.7373,0.002740
MTDR,2025-03-03,46.2782,-0.087887
MTDR,2025-03-04,45.0083,-0.027440
MTDR,2025-03-05,44.3200,-0.015292
MTDR,2025-03-06,43.4185,-0.020341
MTDR,2025-03-07,43.8838,0.010717
MTDR,2025-03-10,43.6415,-0.005522
MTDR,2025-03-11,45.5608,0.043980
MTDR,2025-03-12,46.8016,0.027234
MTDR,2025-03-13,45.4930,-0.027962
MTDR,2025-03-14,47.1312,0.036011
MTDR,2025-03-17,48.8179,0.035788
MTDR,2025-03-18,49.0118,0.003971
MTDR,2025-03-19,51.0087,0.040744
MTDR,2025-03-20,50.7082,-0.005891
MTDR,2025-03-21,49.9327,-0.015293
MTDR,2025-03-24,51.3480,0.028344
MTDR,2025-03-25,50.7179,-0.012271
MTDR,2025-03-26,50.6404,-0.001529
MTDR,2025-03-27,49.9230,-0.014165
MTDR,2025-03-28,48.9633,-0.019223
MTDR,2025-03-31,49.5256,0.011483
MTDR,2025-04-01,49.5450,0.000391
MTDR,2025-04-02,50.6307,0.021914
MTDR,2025-04-03,43.2052,-0.146659
MTDR,2025-04-04,37.2048,-0.138883
MTDR,2025-04-07,37.1563,-0.001303
MTDR,2025-04-08,35.5471,-0.043308
MTDR,2025-04-09,41.1986,0.158985
MTDR,2025-04-10,36.6813,-0.109647
MTDR,2025-04-11,38.2032,0.041491
MTDR,2025-04-14,38.0287,-0.004567
MTDR,2025-04-15,37.7573,-0.007137
MTDR,2025-04-16,38.9012,0.030295
MTDR,2025-04-17,40.2002,0.033392
MTDR,2025-04-21,38.8043,-0.034724
MTDR,2025-04-22,39.7639,0.024731
MTDR,2025-04-23,39.5894,-0.004388
MTDR,2025-04-24,39.5022,-0.002204
MTDR,2025-04-25,39.8124,0.007853
MTDR,2025-04-28,40.2680,0.011444
MTDR,2025-04-29,39.7639,-0.012518
MTDR,2025-04-30,38.3293,-0.036080
MTDR,2025-05-01,39.2502,0.024026
MTDR,2025-05-02,39.8318,0.014818
MTDR,2025-05-05,38.4359,-0.035045
MTDR,2025-05-06,39.0951,0.017150
MTDR,2025-05-07,38.8139,-0.007191
MTDR,2025-05-08,41.3634,0.065684
MTDR,2025-05-09,41.7472,0.009278
MTDR,2025-05-12,43.6417,0.045380
MTDR,2025-05-13,45.2725,0.037369
MTDR,2025-05-14,44.8135,-0.010138
MTDR,2025-05-15,43.5440,-0.028329
MTDR,2025-05-16,43.4952,-0.001121
MTDR,2025-05-19,43.2511,-0.005613
MTDR,2025-05-20,43.2413,-0.000226
MTDR,2025-05-21,42.5284,-0.016486
MTDR,2025-05-22,42.5773,0.001148
MTDR,2025-05-23,42.3820,-0.004587
MTDR,2025-05-27,43.1241,0.017511
MTDR,2025-05-28,42.8019,-0.007473
MTDR,2025-05-29,43.0069,0.004791
MTDR,2025-05-30,42.0011,-0.023388
MTDR,2025-06-02,42.4894,0.011625
MTDR,2025-06-03,44.7256,0.052631
MTDR,2025-06-04,43.9542,-0.017249
MTDR,2025-06-05,43.7198,-0.005332
MTDR,2025-06-06,44.7159,0.022783
MTDR,2025-06-09,45.5655,0.019000
MTDR,2025-06-10,46.8057,0.027218
MTDR,2025-06-11,47.8701,0.022741
MTDR,2025-06-12,48.3389,0.009792
MTDR,2025-06-13,50.4287,0.043232
MTDR,2025-06-16,49.3838,-0.020720
MTDR,2025-06-17,50.0673,0.013842
MTDR,2025-06-18,49.8720,-0.003901
MTDR,2025-06-20,50.1650,0.005874
MTDR,2025-06-23,47.9092,-0.044968
MTDR,2025-06-24,47.3818,-0.011007
MTDR,2025-06-25,46.6690,-0.015045
MTDR,2025-06-26,47.4600,0.016949
MTDR,2025-06-27,47.0889,-0.007819
MTDR,2025-06-30,46.6006,-0.010369
MTDR,2025-07-01,48.3389,0.037301
MTDR,2025-07-02,49.4619,0.023232
MTDR,2025-07-03,49.2861,-0.003554
MTDR,2025-07-07,47.8994,-0.028136
MTDR,2025-07-08,51.1220,0.067278
MTDR,2025-07-09,50.1455,-0.019102
MTDR,2025-07-10,50.8290,0.013632
MTDR,2025-07-11,51.1806,0.006916
MTDR,2025-07-14,50.6044,-0.011257
MTDR,2025-07-15,49.6377,-0.019105
MTDR,2025-07-16,48.9150,-0.014558
MTDR,2025-07-17,50.5458,0.033340
MTDR,2025-07-18,50.1357,-0.008114
MTDR,2025-07-21,48.6904,-0.028827
MTDR,2025-07-22,49.7256,0.021259
MTDR,2025-07-23,49.1494,-0.011587
MTDR,2025-07-24,49.4619,0.006358
MTDR,2025-07-25,49.5986,0.002764
MTDR,2025-07-28,51.3173,0.034652
MTDR,2025-07-29,51.1318,-0.003616
MTDR,2025-07-30,50.0283,-0.021581
MTDR,2025-07-31,48.7099,-0.026352
MTDR,2025-08-01,46.6983,-0.041299
MTDR,2025-08-04,46.5420,-0.003346
MTDR,2025-08-05,46.6787,0.002937
MTDR,2025-08-06,45.5752,-0.023640
MTDR,2025-08-07,44.9991,-0.012642
MTDR,2025-08-08,45.4483,0.009983
MTDR,2025-08-11,45.1456,-0.006661
MTDR,2025-08-12,46.3369,0.026390
MTDR,2025-08-13,46.8545,0.011170
MTDR,2025-08-14,46.6397,-0.004585
MTDR,2025-08-15,46.1020,-0.011529
MTDR,2025-08-18,46.0725,-0.000640
MTDR,2025-08-19,45.2075,-0.018775
MTDR,2025-08-20,45.4532,0.005436
MTDR,2025-08-21,45.5515,0.002163
MTDR,2025-08-22,47.5371,0.043591
MTDR,2025-08-25,48.5496,0.021299
MTDR,2025-08-26,47.8714,-0.013970
MTDR,2025-08-27,49.0411,0.024435
MTDR,2025-08-28,49.3065,0.005412
MTDR,2025-08-29,49.5031,0.003987
MTDR,2025-09-02,50.3386,0.016878
MTDR,2025-09-03,48.0974,-0.044523
MTDR,2025-09-04,49.1591,0.022072
MTDR,2025-09-05,47.4192,-0.035393
MTDR,2025-09-08,46.5443,-0.018450
MTDR,2025-09-09,46.4559,-0.001901
MTDR,2025-09-10,48.5988,0.046128
MTDR,2025-09-11,47.7632,-0.017193
MTDR,2025-09-12,46.8491,-0.019140
MTDR,2025-09-15,45.6990,-0.024549
MTDR,2025-09-16,47.1636,0.032050
MTDR,2025-09-17,46.6918,-0.010004
MTDR,2025-09-18,46.5247,-0.003579
MTDR,2025-09-19,44.6570,-0.040144
MTDR,2025-09-22,45.0797,0.009465
MTDR,2025-09-23,46.0135,0.020715
MTDR,2025-09-24,46.5247,0.011109
MTDR,2025-09-25,47.2422,0.015424
MTDR,2025-09-26,48.1761,0.019767
MTDR,2025-09-29,44.8536,-0.068965
MTDR,2025-09-30,44.1655,-0.015341
MTDR,2025-10-01,44.3916,0.005119
MTDR,2025-10-02,42.6124,-0.040080
MTDR,2025-10-03,44.2540,0.038524
MTDR,2025-10-06,44.0672,-0.004220
MTDR,2025-10-07,43.5167,-0.012492
MTDR,2025-10-08,44.7651,0.028688
MTDR,2025-10-09,43.8903,-0.019543
MTDR,2025-10-10,41.4328,-0.055991
MTDR,2025-10-13,42.7500,0.031791
MTDR,2025-10-14,42.1995,-0.012877
MTDR,2025-10-15,42.4060,0.004892
MTDR,2025-10-16,42.2290,-0.004173
MTDR,2025-10-17,42.2782,0.001164
MTDR,2025-10-20,42.6517,0.008835
MTDR,2025-10-21,43.1629,0.011984
MTDR,2025-10-22,39.0048,-0.096333
MTDR,2025-10-23,39.8011,0.020413
MTDR,2025-10-24,38.6411,-0.029143
MTDR,2025-10-27,38.7591,0.003053
MTDR,2025-10-28,38.5330,-0.005833
MTDR,2025-10-29,39.0245,0.012755
MTDR,2025-10-30,38.6510,-0.009572
MTDR,2025-10-31,38.7886,0.003560
MTDR,2025-11-03,38.5920,-0.005068
MTDR,2025-11-04,38.0907,-0.012990
MTDR,2025-11-05,36.5572,-0.040258
MTDR,2025-11-06,37.2944,0.020167
MTDR,2025-11-07,38.6804,0.037164
MTDR,2025-11-10,39.2610,0.015010
MTDR,2025-11-11,40.2336,0.024773
MTDR,2025-11-12,39.5786,-0.016280
MTDR,2025-11-13,40.4917,0.023069
MTDR,2025-11-14,41.1169,0.015441
MTDR,2025-11-17,39.7771,-0.032585
MTDR,2025-11-18,40.8489,0.026946
MTDR,2025-11-19,40.7199,-0.003158
MTDR,2025-11-20,40.1542,-0.013892
MTDR,2025-11-21,40.7596,0.015077
MTDR,2025-11-24,41.0077,0.006087
MTDR,2025-11-25,40.9184,-0.002178
MTDR,2025-11-26,41.3551,0.010672
MTDR,2025-11-28,42.0796,0.017519
MTDR,2025-12-01,43.1812,0.026179
MTDR,2025-12-02,42.6254,-0.012871
MTDR,2025-12-03,43.9454,0.030966
MTDR,2025-12-04,44.2927,0.007904
MTDR,2025-12-05,44.8783,0.013220
MTDR,2025-12-08,44.0843,-0.017691
MTDR,2025-12-09,44.2034,0.002702
MTDR,2025-12-10,45.4042,0.027167
MTDR,2025-12-11,44.5507,-0.018798
MTDR,2025-12-12,43.9156,-0.014257
MTDR,2025-12-15,42.8834,-0.023503
MTDR,2025-12-16,41.0573,-0.042583
MTDR,2025-12-17,42.7247,0.040609
MTDR,2025-12-18,40.6008,-0.049710
MTDR,2025-12-19,40.7993,0.004889
MTDR,2025-12-22,41.6131,0.019947
MTDR,2025-12-23,41.4246,-0.004531
MTDR,2025-12-24,41.4146,-0.000240
MTDR,2025-12-26,41.2360,-0.004313
MTDR,2025-12-29,41.7620,0.012756
MTDR,2025-12-30,42.4666,0.016873
MTDR,2025-12-31,42.1193,-0.008180
PR,2024-12-16,13.4372,
PR,2024-12-17,13.2663,-0.012721
PR,2024-12-18,12.8390,-0.032212
PR,2024-12-19,12.8390,0.000000
PR,2024-12-20,12.9149,0.005917
PR,2024-12-23,13.0669,0.011765
PR,2024-12-24,13.2473,0.013808
PR,2024-12-26,13.1713,-0.005735
PR,2024-12-27,13.1523,-0.001442
PR,2024-12-30,13.4277,0.020939
PR,2024-12-31,13.6556,0.016973
PR,2025-01-02,14.1115,0.033380
PR,2025-01-03,14.3774,0.018843
PR,2025-01-06,14.1874,-0.013210
PR,2025-01-07,14.2349,0.003347
PR,2025-01-08,14.2349,0.000000
PR,2025-01-10,14.3774,0.010007
PR,2025-01-13,14.6148,0.016513
PR,2025-01-14,14.7002,0.005848
PR,2025-01-15,14.8617,0.010982
PR,2025-01-16,15.0326,0.011502
PR,2025-01-17,15.1940,0.010739
PR,2025-01-21,14.9661,-0.015000
PR,2025-01-22,14.8522,-0.007614
PR,2025-01-23,14.7952,-0.003836
PR,2025-01-24,14.4533,-0.023107
PR,2025-01-27,14.2254,-0.015769
PR,2025-01-28,14.1305,-0.006676
PR,2025-01-29,14.3489,0.015457
PR,2025-01-30,14.2824,-0.004633
PR,2025-01-31,13.9120,-0.025931
PR,2025-02-03,13.6936,-0.015700
PR,2025-02-04,14.0165,0.023578
PR,2025-02-05,13.9215,-0.006775
PR,2025-02-06,13.5797,-0.024557
PR,2025-02-07,13.6462,0.004895
PR,2025-02-10,14.2159,0.041754
PR,2025-02-11,14.2539,0.002672
PR,2025-02-12,13.5417,-0.049967
PR,2025-02-13,13.4942,-0.003506
PR,2025-02-14,13.4562,-0.002815
PR,2025-02-18,13.5797,0.009174
PR,2025-02-19,13.8836,0.022378
PR,2025-02-20,13.8931,0.000684
PR,2025-02-21,13.3233,-0.041012
PR,2025-02-24,13.3518,0.002138
PR,2025-02-25,12.9814,-0.027738
PR,2025-02-26,13.3138,0.025604
PR,2025-02-27,13.3518,0.002853
PR,2025-02-28,13.3803,0.002134
PR,2025-03-03,12.2882,-0.081618
PR,2025-03-04,11.9178,-0.030139
PR,2025-03-05,11.8039,-0.009562
PR,2025-03-06,11.8134,0.000804
PR,2025-03-07,12.0318,0.018489
PR,2025-03-10,11.7089,-0.026835
PR,2025-03-11,12.2122,0.042985
PR,2025-03-12,12.6490,0.035770
PR,2025-03-13,12.2787,-0.029279
PR,2025-03-14,12.9434,0.054138
PR,2025-03-17,13.0587,0.008902
PR,2025-03-18,13.0202,-0.002941
PR,2025-03-19,13.5291,0.039085
PR,2025-03-20,13.4139,-0.008517
PR,2025-03-21,13.2315,-0.013601
PR,2025-03-24,13.5868,0.026851
PR,2025-03-25,13.6828,0.007067
PR,2025-03-26,13.5484,-0.009825
PR,2025-03-27,13.3947,-0.011339
PR,2025-03-28,13.2027,-0.014337
PR,2025-03-31,13.2987,0.007273
PR,2025-04-01,13.2507,-0.003610
PR,2025-04-02,13.6156,0.027536
PR,2025-04-03,11.7720,-0.135402
PR,2025-04-04,10.3221,-0.123165
PR,2025-04-07,10.4565,0.013023
PR,2025-04-08,9.9476,-0.048669
PR,2025-04-09,11.4071,0.146718
PR,2025-04-10,10.1397,-0.111111
PR,2025-04-11,10.6006,0.045455
PR,2025-04-14,10.5621,-0.003623
PR,2025-04-15,10.5813,0.001818
PR,2025-04-16,11.0422,0.043557
PR,2025-04-17,11.5511,0.046087
PR,2025-04-21,11.1575,-0.034081
PR,2025-04-22,11.3879,0.020654
PR,2025-04-23,11.4263,0.003373
PR,2025-04-24,11.7144,0.025210
PR,2025-04-25,11.7720,0.004918
PR,2025-04-28,11.8968,0.010604
PR,2025-04-29,11.7144,-0.015335
PR,2025-04-30,11.3303,-0.032787
PR,2025-05-01,11.6184,0.025424
PR,2025-05-02,11.7144,0.008264
PR,2025-05-05,11.4071,-0.026230
PR,2025-05-06,11.4935,0.007576
PR,2025-05-07,11.4167,-0.006683
PR,2025-05-08,12.4921,0.094197
PR,2025-05-09,12.4921,0.000000
PR,2025-05-12,13.0875,0.047656
PR,2025-05-13,13.3947,0.023478
PR,2025-05-14,13.2507,-0.010753
PR,2025-05-15,13.0106,-0.018116
PR,2025-05-16,12.9722,-0.002952
PR,2025-05-19,12.7994,-0.013323
PR,2025-05-20,12.7322,-0.005251
PR,2025-05-21,12.4537,-0.021870
PR,2025-05-22,12.3385,-0.009252
PR,2025-05-23,12.2137,-0.010117
PR,2025-05-27,12.3193,0.008648
PR,2025-05-28,12.1753,-0.011691
PR,2025-05-29,12.2905,0.009464
PR,2025-05-30,12.1081,-0.014844
PR,2025-06-02,12.2713,0.013481
PR,2025-06-03,12.7706,0.040689
PR,2025-06-04,12.6458,-0.009775
PR,2025-06-05,12.5882,-0.004556
PR,2025-06-06,13.0490,0.036613
PR,2025-06-09,13.2315,0.013981
PR,2025-06-10,13.4715,0.018142
PR,2025-06-11,13.7500,0.020670
PR,2025-06-12,13.8940,0.010475
PR,2025-06-13,14.3357,0.031790
PR,2025-06-16,14.2193,-0.008119
PR,2025-06-17,14.2387,0.001364
PR,2025-06-18,14.2484,0.000681
PR,2025-06-20,14.2872,0.002723
PR,2025-06-23,13.6762,-0.042770
PR,2025-06-24,13.5889,-0.006383
PR,2025-06-25,13.2979,-0.021413
PR,2025-06-26,13.5016,0.015317
PR,2025-06-27,13.3270,-0.012931
PR,2025-06-30,13.2106,-0.008734
PR,2025-07-01,13.5695,0.027166
PR,2025-07-02,13.7440,0.012866
PR,2025-07-03,13.6374,-0.007763
PR,2025-07-07,13.3561,-0.020626
PR,2025-07-08,13.9865,0.047204
PR,2025-07-09,13.7246,-0.018724
PR,2025-07-10,13.7634,0.002827
PR,2025-07-11,13.7343,-0.002114
PR,2025-07-14,13.4919,-0.017655
PR,2025-07-15,13.1330,-0.026600
PR,2025-07-16,12.7062,-0.032496
PR,2025-07-17,13.1427,0.034351
PR,2025-07-18,13.0457,-0.007380
PR,2025-07-21,12.8226,-0.017100
PR,2025-07-22,13.0845,0.020424
PR,2025-07-23,13.1136,0.002224
PR,2025-07-24,13.2106,0.007396
PR,2025-07-25,13.3658,0.011747
PR,2025-07-28,13.8992,0.039913
PR,2025-07-29,13.9865,0.006281
PR,2025-07-30,13.8410,-0.010402
PR,2025-07-31,13.7343,-0.007708
PR,2025-08-01,13.2397,-0.036017
PR,2025-08-04,13.2785,0.002930
PR,2025-08-05,13.2979,0.001461
PR,2025-08-06,13.1718,-0.009482
PR,2025-08-07,12.8420,-0.025037
PR,2025-08-08,12.8614,0.001511
PR,2025-08-11,12.5995,-0.020362
PR,2025-08-12,12.9778,0.030023
PR,2025-08-13,13.0554,0.005979
PR,2025-08-14,13.1718,0.008915
PR,2025-08-15,13.0360,-0.010309
PR,2025-08-18,12.9002,-0.010417
PR,2025-08-19,12.6674,-0.018045
PR,2025-08-20,12.9099,0.019143
PR,2025-08-21,12.7450,-0.012772
PR,2025-08-22,13.3464,0.047184
PR,2025-08-25,13.7246,0.028343
PR,2025-08-26,13.4531,-0.019788
PR,2025-08-27,13.7246,0.020187
PR,2025-08-28,14.0156,0.021202
PR,2025-08-29,13.8604,-0.011073
PR,2025-09-02,14.0738,0.015395
PR,2025-09-03,13.4240,-0.046175
PR,2025-09-04,13.8992,0.035405
PR,2025-09-05,13.4628,-0.031403
PR,2025-09-08,13.3755,-0.006484
PR,2025-09-09,13.3367,-0.002901
PR,2025-09-10,13.7925,0.034182
PR,2025-09-11,13.5307,-0.018987
PR,2025-09-12,13.2882,-0.017921
PR,2025-09-15,12.8420,-0.033577
PR,2025-09-16,13.1363,0.022918
PR,2025-09-17,13.3031,0.012696
PR,2025-09-18,13.3227,0.001475
PR,2025-09-19,12.9990,-0.024300
PR,2025-09-22,13.1265,0.009811
PR,2025-09-23,13.3423,0.016443
PR,2025-09-24,13.4110,0.005147
PR,2025-09-25,13.4306,0.001463
PR,2025-09-26,13.4208,-0.000730
PR,2025-09-29,12.7831,-0.047515
PR,2025-09-30,12.5575,-0.017652
PR,2025-10-01,12.5673,0.000781
PR,2025-10-02,12.1455,-0.033567
PR,2025-10-03,12.3515,0.016963
PR,2025-10-06,12.3711,0.001589
PR,2025-10-07,12.3417,-0.002379
PR,2025-10-08,12.8028,0.037361
PR,2025-10-09,12.5575,-0.019157
PR,2025-10-10,11.9689,-0.046875
PR,2025-10-13,12.3711,0.033607
PR,2025-10-14,12.1160,-0.020619
PR,2025-10-15,12.0572,-0.004858
PR,2025-10-16,11.8609,-0.016273
PR,2025-10-17,12.0572,0.016543
PR,2025-10-20,12.0964,0.003255
PR,2025-10-21,12.0768,-0.001622
PR,2025-10-22,12.2632,0.015435
PR,2025-10-23,12.5673,0.024800
PR,2025-10-24,12.2436,-0.025761
PR,2025-10-27,12.3417,0.008013
PR,2025-10-28,12.0670,-0.022258
PR,2025-10-29,12.2926,0.018699
PR,2025-10-30,12.1749,-0.009577
PR,2025-10-31,12.3220,0.012087
PR,2025-11-03,12.3711,0.003981
PR,2025-11-04,12.1749,-0.015860
PR,2025-11-05,11.9002,-0.022562
PR,2025-11-06,12.5575,0.055235
PR,2025-11-07,13.0088,0.035938
PR,2025-11-10,12.9794,-0.002262
PR,2025-11-11,13.2835,0.023432
PR,2025-11-12,13.0578,-0.016987
PR,2025-11-13,13.0578,0.000000
PR,2025-11-14,13.3718,0.024042
PR,2025-11-17,13.4208,0.003668
PR,2025-11-18,13.5680,0.010965
PR,2025-11-19,13.7544,0.013738
PR,2025-11-20,13.5876,-0.012126
PR,2025-11-21,13.6661,0.005776
PR,2025-11-24,13.7151,0.003589
PR,2025-11-25,13.8427,0.009299
PR,2025-11-26,14.0879,0.017718
PR,2025-11-28,14.2155,0.009053
PR,2025-12-01,14.3136,0.006901
PR,2025-12-02,14.0193,-0.020562
PR,2025-12-03,14.4607,0.031491
PR,2025-12-04,14.5687,0.007463
PR,2025-12-05,14.6373,0.004714
PR,2025-12-08,14.5000,-0.009383
PR,2025-12-09,14.5098,0.000677
PR,2025-12-10,14.7256,0.014875
PR,2025-12-11,14.3921,-0.022651
PR,2025-12-12,14.3234,-0.004772
PR,2025-12-15,14.1370,-0.013014
PR,2025-12-16,13.7348,-0.028452
PR,2025-12-17,14.2405,0.036823
PR,2025-12-18,13.6554,-0.041086
PR,2025-12-19,13.7050,0.003631
PR,2025-12-22,13.9628,0.018813
PR,2025-12-23,13.9232,-0.002841
PR,2025-12-24,13.7645,-0.011396
PR,2025-12-26,13.6356,-0.009366
PR,2025-12-29,13.8042,0.012364
PR,2025-12-30,14.0521,0.017960
PR,2025-12-31,13.9133,-0.009880
OVV,2024-12-16,38.3889,
OVV,2024-12-17,37.6264,-0.019864
OVV,2024-12-18,36.6901,-0.024885
OVV,2024-12-19,36.4294,-0.007103
OVV,2024-12-20,36.4680,0.001060
OVV,2024-12-23,36.8059,0.009264
OVV,2024-12-24,37.4140,0.016522
OVV,2024-12-26,37.3465,-0.001806
OVV,2024-12-27,37.3368,-0.000258
OVV,2024-12-30,38.4083,0.028697
OVV,2024-12-31,39.0936,0.017844
OVV,2025-01-02,40.1651,0.027407
OVV,2025-01-03,40.3388,0.004326
OVV,2025-01-06,39.9720,-0.009093
OVV,2025-01-07,40.4160,0.011108
OVV,2025-01-08,40.9566,0.013375
OVV,2025-01-10,42.0956,0.027810
OVV,2025-01-13,43.0512,0.022701
OVV,2025-01-14,43.4180,0.008520
OVV,2025-01-15,44.1516,0.016896
OVV,2025-01-16,44.3157,0.003717
OVV,2025-01-17,44.1516,-0.003703
OVV,2025-01-21,43.8331,-0.007215
OVV,2025-01-22,43.6786,-0.003523
OVV,2025-01-23,44.1613,0.011050
OVV,2025-01-24,43.3312,-0.018798
OVV,2025-01-27,42.0570,-0.029405
OVV,2025-01-28,42.3369,0.006656
OVV,2025-01-29,42.6362,0.007068
OVV,2025-01-30,42.3466,-0.006792
OVV,2025-01-31,40.7539,-0.037611
